Time,asks,bids,price
2020-04-13 20:00:00 UTC,17236883.0,10745201.6666667,6814.25
2020-04-13 21:00:00 UTC,16706135.6666667,11323052.3333333,6870.41666666667
2020-04-13 22:00:00 UTC,9991422.0,11707113.3333333,6859.91666666667
2020-04-13 23:00:00 UTC,12948080.3333333,13213228.3333333,6858.75
2020-04-14 00:00:00 UTC,12373092.0,14363824.6666667,6858.58333333333
2020-04-14 01:00:00 UTC,13027551.0,14411413.3333333,6852.25
2020-04-14 02:00:00 UTC,15923011.3333333,13069450.0,6871.58333333333
2020-04-14 03:00:00 UTC,21210479.6666667,14280375.6666667,6879.41666666667
2020-04-14 04:00:00 UTC,21922685.0,15463299.3333333,6899.75
2020-04-14 05:00:00 UTC,22596371.0,14790814.0,6896.08333333333
2020-04-14 06:00:00 UTC,20145580.5,17140083.0,6884.5
2020-04-14 07:00:00 UTC,17403982.0,16962451.0,6873.91666666667
2020-04-14 08:00:00 UTC,17369573.6666667,15446088.3333333,6799.91666666667
2020-04-14 09:00:00 UTC,19466198.0,15667128.5,6804.75
2020-04-14 10:00:00 UTC,19441538.6666667,14035072.0,6862.41666666667
2020-04-14 11:00:00 UTC,15722764.0,15650413.0,6842.0
2020-04-14 12:00:00 UTC,17427470.3333333,15004962.6666667,6840.08333333333
2020-04-14 13:00:00 UTC,22691872.5,12813528.5,6883.0
2020-04-14 14:00:00 UTC,19030700.0,14384218.6666667,6916.08333333333
2020-04-14 15:00:00 UTC,20210800.0,13912499.0,6924.75
2020-04-14 16:00:00 UTC,23019482.0,13506008.0,6948.0
2020-04-14 17:00:00 UTC,21403403.0,15695552.6666667,6954.91666666667
2020-04-14 18:00:00 UTC,16095632.6666667,17071446.6666667,6923.08333333333
2020-04-14 19:00:00 UTC,13365463.0,12948942.0,6889.5
2020-04-14 20:00:00 UTC,14039683.6666667,12418431.0,6897.75
2020-04-14 21:00:00 UTC,14554968.0,13811770.6666667,6865.58333333333
2020-04-14 22:00:00 UTC,17072789.3333333,12676765.6666667,6886.91666666667
2020-04-14 23:00:00 UTC,15632480.3333333,15569637.6666667,6877.08333333333
2020-04-15 00:00:00 UTC,13357659.5,17203547.5,6832.5
2020-04-15 01:00:00 UTC,15654260.0,15832695.3333333,6848.08333333333
2020-04-15 02:00:00 UTC,20043424.0,15431011.0,6895.5
2020-04-15 03:00:00 UTC,21479080.6666667,18787143.3333333,6896.91666666667
2020-04-15 04:00:00 UTC,24502203.3333333,15657291.3333333,6917.41666666667
2020-04-15 05:00:00 UTC,22198511.3333333,17092040.6666667,6901.91666666667
2020-04-15 06:00:00 UTC,21607327.25,16361522.75,6909.25
2020-04-15 07:00:00 UTC,18832529.0,19006938.6666667,6885.58333333333
2020-04-15 08:00:00 UTC,19907155.6666667,20161403.0,6874.41666666667
2020-04-15 09:00:00 UTC,19573696.0,21718019.5,6847.375
2020-04-15 10:00:00 UTC,17552022.3333333,15993301.0,6824.08333333333
2020-04-15 11:00:00 UTC,21639091.0,15791550.3333333,6773.25
2020-04-15 12:00:00 UTC,20338289.5,18241130.0,6726.125
2020-04-15 13:00:00 UTC,22728299.0,17434045.6666667,6726.75
2020-04-15 14:00:00 UTC,22375803.75,22939176.5,6732.75
2020-04-15 15:00:00 UTC,19179942.0,21478415.6666667,6718.41666666667
2020-04-15 16:00:00 UTC,22115315.25,17941992.5,6725.75
2020-04-15 17:00:00 UTC,24448970.25,19705264.75,6745.0
2020-04-15 18:00:00 UTC,25214824.6666667,13449654.3333333,6765.08333333333
2020-04-15 19:00:00 UTC,20517668.0,17191111.25,6738.375
2020-04-15 20:00:00 UTC,23344816.0,16902459.0,6748.25
2020-04-15 21:00:00 UTC,22135755.0,16961486.0,6743.91666666667
2020-04-15 22:00:00 UTC,13989701.0,19750121.0,6709.41666666667
2020-04-15 23:00:00 UTC,16414401.25,15898657.5,6622.875
2020-04-16 00:00:00 UTC,13692293.0,11896949.6666667,6543.75
2020-04-16 01:00:00 UTC,13754476.25,14393993.75,6590.625
2020-04-16 02:00:00 UTC,18897061.0,14545539.3333333,6634.75
2020-04-16 03:00:00 UTC,16801400.75,14929167.75,6630.75
2020-04-16 04:00:00 UTC,16776197.0,16208298.0,6645.25
2020-04-16 05:00:00 UTC,17173783.75,16695077.75,6641.875
2020-04-16 06:00:00 UTC,20138251.6666667,13584945.3333333,6675.58333333333
2020-04-16 07:00:00 UTC,12946332.75,17846100.25,6868.625
2020-04-16 08:00:00 UTC,12083025.25,16435850.0,6990.75
2020-04-16 09:00:00 UTC,12305209.5,16642511.5,7059.0
2020-04-16 10:00:00 UTC,14372302.6666667,15334043.0,7025.08333333333
2020-04-16 11:00:00 UTC,15726062.75,15062745.5,7008.75
2020-04-16 12:00:00 UTC,15447419.25,15886139.5,7011.375
2020-04-16 13:00:00 UTC,13059511.25,16698752.0,7032.5
2020-04-16 14:00:00 UTC,18723228.75,16909262.75,7011.0
2020-04-16 15:00:00 UTC,19265584.0,13811973.25,7047.25
2020-04-16 16:00:00 UTC,15496005.0,15909976.25,7004.25
2020-04-16 17:00:00 UTC,16737636.5,12961386.75,7014.125
2020-04-16 18:00:00 UTC,16856318.0,13073027.8,7015.65
2020-04-16 19:00:00 UTC,17569970.6,11985838.2,7035.45
2020-04-16 20:00:00 UTC,14475230.5,11443697.25,7023.75
2020-04-16 21:00:00 UTC,17277165.5,11748148.25,7066.125
2020-04-16 22:00:00 UTC,20936227.25,10398276.0,7123.25
2020-04-16 23:00:00 UTC,9661901.25,14197333.5,7149.75
2020-04-17 00:00:00 UTC,11624605.4,10758655.8,7081.85
2020-04-17 01:00:00 UTC,16312186.5,9157876.75,7105.0
2020-04-17 02:00:00 UTC,15648919.0,12075126.0,7090.875
2020-04-17 03:00:00 UTC,14701464.25,13729495.75,7076.75
2020-04-17 04:00:00 UTC,12959992.0,16510756.75,7055.25
2020-04-17 05:00:00 UTC,16835887.6666667,13396468.3333333,7068.58333333333
2020-04-17 06:00:00 UTC,17166620.0,15949625.5,7054.875
2020-04-17 07:00:00 UTC,16968163.6666667,16292915.6666667,7046.25
2020-04-17 08:00:00 UTC,18944007.0,14695233.3333333,7071.25
2020-04-17 09:00:00 UTC,21453725.75,15766163.75,7096.5
2020-04-17 10:00:00 UTC,20858883.0,17709358.6666667,7104.75
2020-04-17 11:00:00 UTC,18341732.5,17233510.0,7090.0
2020-04-17 12:00:00 UTC,19660966.3333333,18242823.6666667,7089.75
2020-04-17 13:00:00 UTC,18355646.0,17835992.0,7061.375
2020-04-17 14:00:00 UTC,17639911.6666667,17041950.0,7038.41666666667
2020-04-17 15:00:00 UTC,19833965.0,15946864.5,7045.0
2020-04-17 16:00:00 UTC,21128477.3333333,17149929.3333333,7054.58333333333
2020-04-17 17:00:00 UTC,20598940.5,17770029.25,7050.0
2020-04-17 18:00:00 UTC,19855741.6666667,18958602.3333333,7039.08333333333
2020-04-17 19:00:00 UTC,20496227.0,14312977.25,7061.375
2020-04-17 20:00:00 UTC,20591390.3333333,13823983.3333333,7076.58333333333
2020-04-17 21:00:00 UTC,19141843.0,13982209.3333333,7072.08333333333
2020-04-17 22:00:00 UTC,16959685.0,14968083.5,7061.875
2020-04-17 23:00:00 UTC,15713605.3333333,11861559.3333333,7098.08333333333
2020-04-18 00:00:00 UTC,19969677.25,14643011.25,7062.125
2020-04-18 01:00:00 UTC,23757672.0,16466707.3333333,7076.58333333333
2020-04-18 02:00:00 UTC,17731565.3333333,16291156.6666667,7100.91666666667
2020-04-18 03:00:00 UTC,17656565.0,18434297.0,7095.58333333333
2020-04-18 04:00:00 UTC,19049945.6666667,19501260.3333333,7098.41666666667
2020-04-18 05:00:00 UTC,18380458.6666667,17392658.6666667,7108.08333333333
2020-04-18 06:00:00 UTC,17532319.3333333,17973078.6666667,7106.08333333333
2020-04-18 07:00:00 UTC,16536836.3333333,20558201.0,7100.91666666667
2020-04-18 08:00:00 UTC,18126668.5,19705148.5,7105.25
2020-04-18 09:00:00 UTC,17971880.6666667,20761700.3333333,7101.58333333333
2020-04-18 10:00:00 UTC,16958429.5,23633841.5,7084.5
2020-04-18 11:00:00 UTC,18649672.0,24184549.6666667,7081.08333333333
2020-04-18 12:00:00 UTC,17926057.5,19508537.0,7101.25
2020-04-18 13:00:00 UTC,18532998.6666667,16989793.3333333,7199.91666666667
2020-04-18 14:00:00 UTC,18921324.5,23443355.5,7241.0
2020-04-18 15:00:00 UTC,20091846.0,20701061.6666667,7238.41666666667
2020-04-18 16:00:00 UTC,18050389.0,20443085.5,7198.0
2020-04-18 17:00:00 UTC,19839874.0,21285669.0,7198.75
2020-04-18 18:00:00 UTC,18608130.0,21628432.0,7194.75
2020-04-18 19:00:00 UTC,19952643.5,16117243.5,7207.5
2020-04-18 20:00:00 UTC,19966096.5,14481117.0,7219.0
2020-04-18 21:00:00 UTC,20108968.0,15070079.0,7227.91666666667
2020-04-18 22:00:00 UTC,23211819.5,14363742.0,7256.75
2020-04-18 23:00:00 UTC,17550855.5,16751283.0,7263.0
2020-04-19 00:00:00 UTC,14112471.0,17284899.5,7219.75
2020-04-19 01:00:00 UTC,17684727.5,21002747.5,7218.0
2020-04-19 02:00:00 UTC,18121549.5,17450298.5,7229.0
2020-04-19 03:00:00 UTC,21498587.5,18905602.5,7233.5
2020-04-19 04:00:00 UTC,22246750.0,17307644.0,7243.75
2020-04-19 05:00:00 UTC,21588123.5,18206738.0,7228.5
2020-04-19 06:00:00 UTC,17496677.0,14181399.5,7153.25
2020-04-19 07:00:00 UTC,18416494.0,17415486.0,7150.75
2020-04-19 08:00:00 UTC,20489266.5,19036742.5,7147.25
2020-04-19 09:00:00 UTC,21712743.0,17480310.0,7165.75
2020-04-19 10:00:00 UTC,23990640.0,17672648.0,7173.25
2020-04-19 11:00:00 UTC,20779295.0,19615270.0,7161.0
2020-04-19 12:00:00 UTC,23495905.0,17683420.5,7166.0
2020-04-19 13:00:00 UTC,16860177.5,20836263.0,7126.5
2020-04-19 14:00:00 UTC,19453413.5,18365744.0,7097.0
2020-04-19 15:00:00 UTC,23226258.0,16286638.0,7108.25
2020-04-19 16:00:00 UTC,22048438.0,17442671.0,7109.5
2020-04-19 17:00:00 UTC,23685555.5,14867345.5,7152.0
2020-04-19 18:00:00 UTC,23847723.0,17824783.0,7158.25
2020-04-19 19:00:00 UTC,18630317.0,19761246.5,7143.25
2020-04-19 20:00:00 UTC,17664198.5,19399033.5,7138.25
2020-04-19 21:00:00 UTC,19847398.0,17016985.0,7160.75
2020-04-19 22:00:00 UTC,18890643.5,13676849.0,7184.75
2020-04-19 23:00:00 UTC,16188653.5,17221851.5,7159.0
2020-04-20 00:00:00 UTC,17805836.0,13625316.0,7162.25
2020-04-20 01:00:00 UTC,18185883.0,18331589.0,7153.25
2020-04-20 02:00:00 UTC,18924567.0,17408845.5,7169.75
2020-04-20 03:00:00 UTC,22348102.0,19262158.5,7176.5
2020-04-20 04:00:00 UTC,22561497.0,16129070.0,7204.25
2020-04-20 05:00:00 UTC,16475179.0,18492284.0,7183.25
2020-04-20 06:00:00 UTC,18456542.5,22248056.5,7177.5
2020-04-20 07:00:00 UTC,21780567.0,18498956.0,7192.25
2020-04-20 08:00:00 UTC,17022340.5,20807315.0,7159.5
2020-04-20 09:00:00 UTC,19733895.0,22097666.0,7153.0
2020-04-20 10:00:00 UTC,17603232.0,18177035.0,7108.25
2020-04-20 11:00:00 UTC,20309593.5,20077873.5,7059.5
2020-04-20 12:00:00 UTC,23223266.5,14108111.0,7007.25
2020-04-20 13:00:00 UTC,21715574.0,19940927.0,7022.25
2020-04-20 14:00:00 UTC,23745514.0,20806708.5,7040.5
2020-04-20 15:00:00 UTC,23537751.5,22176826.5,7075.75
2020-04-20 16:00:00 UTC,19438056.0,23973780.0,7056.75
2020-04-20 17:00:00 UTC,14880324.0,20693017.0,7005.75
2020-04-20 18:00:00 UTC,12969227.5,12484128.5,6920.25
2020-04-20 19:00:00 UTC,14344765.0,14416746.0,6852.75
2020-04-20 20:00:00 UTC,18431605.0,13461813.5,6839.0
2020-04-20 21:00:00 UTC,16662511.5,13651248.5,6862.25
2020-04-20 22:00:00 UTC,17764546.0,13084787.5,6873.0
2020-04-20 23:00:00 UTC,13518298.0,17427623.5,6835.25
2020-04-21 00:00:00 UTC,18946085.0,11292925.0,6889.75
2020-04-21 01:00:00 UTC,18660509.5,14605251.5,6889.75
2020-04-21 02:00:00 UTC,14855222.0,16678145.0,6869.75
2020-04-21 03:00:00 UTC,18677502.5,17148843.5,6864.75
2020-04-21 04:00:00 UTC,18176198.0,18552995.0,6842.75
2020-04-21 05:00:00 UTC,22650065.5,18288385.0,6875.5
2020-04-21 06:00:00 UTC,22123941.5,21928005.0,6888.75
2020-04-21 07:00:00 UTC,22589406.0,22268676.0,6886.75
2020-04-21 08:00:00 UTC,19533362.0,22923642.0,6878.75
2020-04-21 09:00:00 UTC,17195896.5,24571552.0,6841.0
2020-04-21 10:00:00 UTC,18459540.0,16944341.0,6833.0
2020-04-21 11:00:00 UTC,27760874.0,13726012.0,6820.25
2020-04-21 12:00:00 UTC,23868360.0,18579413.5,6825.5
2020-04-21 13:00:00 UTC,23114473.0,22368109.5,6808.25
2020-04-21 14:00:00 UTC,19761852.0,17383062.0,6833.5
2020-04-21 15:00:00 UTC,16690910.0,20368036.0,6827.25
2020-04-21 16:00:00 UTC,19507263.5,19339105.5,6841.5
2020-04-21 17:00:00 UTC,19295079.5,21620212.0,6859.0
2020-04-21 18:00:00 UTC,14434419.5,21010766.5,6900.25
2020-04-21 19:00:00 UTC,14853640.0,17722156.0,6897.25
2020-04-21 20:00:00 UTC,14124038.0,23454423.5,6872.0
2020-04-21 21:00:00 UTC,17078189.0,19987868.5,6893.5
2020-04-21 22:00:00 UTC,17167936.0,22120480.5,6891.0
2020-04-21 23:00:00 UTC,16961930.0,23490802.0,6890.75
2020-04-22 00:00:00 UTC,16158570.5,22014535.5,6843.25
2020-04-22 01:00:00 UTC,17113846.0,21641663.0,6842.75
2020-04-22 02:00:00 UTC,18623165.0,19422900.5,6867.5
2020-04-22 03:00:00 UTC,15730235.0,20146948.0,6864.75
2020-04-22 04:00:00 UTC,17931393.0,20024538.5,6867.25
2020-04-22 05:00:00 UTC,17483766.5,20776157.0,6878.25
2020-04-22 06:00:00 UTC,21960470.0,18350527.0,6915.75
2020-04-22 07:00:00 UTC,27744078.0,16915401.5,6946.25
2020-04-22 08:00:00 UTC,22168913.0,25365482.0,6942.25
2020-04-22 09:00:00 UTC,22671079.0,25640024.5,6963.75
2020-04-22 10:00:00 UTC,21766004.0,30267924.0,6955.25
2020-04-22 11:00:00 UTC,21117607.0,29180397.0,6953.0
2020-04-22 12:00:00 UTC,21875207.5,30429663.5,6951.0
2020-04-22 13:00:00 UTC,26788525.5,20818353.5,7048.5
2020-04-22 14:00:00 UTC,20277134.0,25540048.0,7093.75
2020-04-22 15:00:00 UTC,16983323.5,29945903.0,7096.75
2020-04-22 16:00:00 UTC,30760915.0,25266598.0,7133.0
2020-04-22 17:00:00 UTC,18916937.5,29484978.5,7107.0
2020-04-22 18:00:00 UTC,19236394.0,28066821.0,7098.75
2020-04-22 19:00:00 UTC,19286076.5,26438551.0,7111.0
2020-04-22 20:00:00 UTC,20287936.5,25558025.5,7106.5
2020-04-22 21:00:00 UTC,20878070.0,23337266.5,7114.0
2020-04-22 22:00:00 UTC,20405256.0,25340344.0,7109.25
2020-04-22 23:00:00 UTC,19842664.5,25103289.0,7119.5
2020-04-23 00:00:00 UTC,19983906.5,26817998.5,7118.0
2020-04-23 01:00:00 UTC,26182757.0,20126826.0,7142.25
2020-04-23 02:00:00 UTC,29598308.0,23065802.0,7159.25
2020-04-23 03:00:00 UTC,22907095.5,25396992.0,7134.25
2020-04-23 04:00:00 UTC,18692933.0,28712450.0,7114.75
2020-04-23 05:00:00 UTC,25845110.0,22952074.0,7134.75
2020-04-23 06:00:00 UTC,17307264.5,19458848.0,7057.75
2020-04-23 07:00:00 UTC,22536571.5,20294853.0,7061.75
2020-04-23 08:00:00 UTC,22347223.0,18831024.0,7082.5
2020-04-23 09:00:00 UTC,20851390.0,18000604.0,7080.25
2020-04-23 10:00:00 UTC,25530801.5,18982134.0,7091.75
2020-04-23 11:00:00 UTC,22983660.0,19792683.0,7108.0
2020-04-23 12:00:00 UTC,30557313.0,24481414.0,7159.25
2020-04-23 13:00:00 UTC,31515650.0,20246909.0,7174.75
2020-04-23 14:00:00 UTC,23632633.5,12759181.5,7450.5
2020-04-23 15:00:00 UTC,16223511.5,17275378.5,7529.75
2020-04-23 16:00:00 UTC,15011945.5,17440077.5,7538.25
2020-04-23 17:00:00 UTC,13718785.0,20042129.0,7526.75
2020-04-23 18:00:00 UTC,19534985.5,16633506.5,7559.5
2020-04-23 19:00:00 UTC,17318626.0,19285898.0,7538.5
2020-04-23 20:00:00 UTC,16333427.5,18362441.5,7553.0
2020-04-23 21:00:00 UTC,17949376.0,16629119.0,7566.75
2020-04-23 22:00:00 UTC,19877158.5,16686347.5,7575.5
2020-04-23 23:00:00 UTC,15296248.5,19651587.0,7503.75
2020-04-24 00:00:00 UTC,16938614.0,13956031.0,7514.75
2020-04-24 01:00:00 UTC,17463500.0,16978776.0,7500.25
2020-04-24 02:00:00 UTC,19398708.0,19844665.5,7501.75
2020-04-24 03:00:00 UTC,18184212.0,17078805.5,7529.25
2020-04-24 04:00:00 UTC,14923444.0,23720408.0,7505.75
2020-04-24 05:00:00 UTC,18839803.5,18250683.5,7530.25
2020-04-24 06:00:00 UTC,18604312.5,21854203.0,7517.75
2020-04-24 07:00:00 UTC,25289845.0,16634403.0,7561.0
2020-04-24 08:00:00 UTC,22181325.0,18293121.0,7561.75
2020-04-24 09:00:00 UTC,22515998.5,18753951.5,7568.0
2020-04-24 10:00:00 UTC,18128496.0,21894307.5,7534.75
2020-04-24 11:00:00 UTC,15308390.0,26227433.5,7503.5
2020-04-24 12:00:00 UTC,18417582.0,25241572.0,7490.75
2020-04-24 13:00:00 UTC,21020913.0,25421440.0,7508.25
2020-04-24 14:00:00 UTC,17332781.0,24081119.5,7465.75
2020-04-24 15:00:00 UTC,23963179.5,15120139.5,7503.75
2020-04-24 16:00:00 UTC,22223242.0,15642949.0,7510.25
2020-04-24 17:00:00 UTC,24006908.5,15551034.0,7509.0
2020-04-24 18:00:00 UTC,26920012.5,15456748.5,7530.5
2020-04-24 19:00:00 UTC,21036970.0,18349163.0,7508.75
2020-04-24 20:00:00 UTC,23549575.0,17797390.5,7534.5
2020-04-24 21:00:00 UTC,24785464.5,16143644.5,7540.25
2020-04-24 22:00:00 UTC,18889143.0,19708770.0,7497.5
2020-04-24 23:00:00 UTC,21986359.0,19070354.0,7499.25
2020-04-25 00:00:00 UTC,19243963.5,19117000.0,7488.5
2020-04-25 01:00:00 UTC,20384244.0,14016514.0,7487.75
2020-04-25 02:00:00 UTC,23937053.5,13063480.5,7499.25
2020-04-25 03:00:00 UTC,24531106.0,14477418.0,7504.25
2020-04-25 04:00:00 UTC,27127689.5,13772000.5,7520.0
2020-04-25 05:00:00 UTC,29526177.0,15668430.5,7538.75
2020-04-25 06:00:00 UTC,25158711.0,17902164.5,7552.0
2020-04-25 07:00:00 UTC,22687340.0,19375318.0,7559.25
2020-04-25 08:00:00 UTC,19996880.0,19651078.5,7541.75
2020-04-25 09:00:00 UTC,23349401.0,17701450.0,7551.75
2020-04-25 10:00:00 UTC,23776496.5,22835497.0,7556.25
2020-04-25 11:00:00 UTC,22582566.5,21756029.0,7559.5
2020-04-25 12:00:00 UTC,17121217.0,27854883.0,7546.75
2020-04-25 13:00:00 UTC,23151470.5,20649311.5,7583.0
2020-04-25 14:00:00 UTC,19504485.0,28918986.0,7573.75
2020-04-25 15:00:00 UTC,21958130.5,24503489.5,7581.75
2020-04-25 16:00:00 UTC,20585751.5,18981032.5,7554.5
2020-04-25 17:00:00 UTC,22102405.0,25428482.0,7530.25
2020-04-25 18:00:00 UTC,24061062.5,23391200.5,7535.0
2020-04-25 19:00:00 UTC,22583209.0,19559161.0,7548.25
2020-04-25 20:00:00 UTC,22495639.0,19218750.0,7554.5
2020-04-25 21:00:00 UTC,22260663.0,21985275.0,7540.75
2020-04-25 22:00:00 UTC,23047756.0,20627229.5,7535.75
2020-04-25 23:00:00 UTC,23034652.5,21475183.0,7531.25
2020-04-26 00:00:00 UTC,26036282.0,20196361.0,7556.25
2020-04-26 01:00:00 UTC,21929144.0,22127782.5,7570.0
2020-04-26 02:00:00 UTC,19705735.0,23907951.0,7571.75
2020-04-26 03:00:00 UTC,19244487.0,27828806.0,7566.75
2020-04-26 04:00:00 UTC,19598623.5,30443082.5,7559.0
2020-04-26 05:00:00 UTC,20770294.0,33094606.0,7540.25
2020-04-26 06:00:00 UTC,20914985.5,31265700.5,7543.75
2020-04-26 07:00:00 UTC,22684590.0,26241305.0,7553.75
2020-04-26 08:00:00 UTC,21555255.5,32737975.5,7549.5
2020-04-26 09:00:00 UTC,24723100.0,29105606.0,7572.75
2020-04-26 10:00:00 UTC,19468214.5,23706653.0,7594.25
2020-04-26 11:00:00 UTC,25490286.0,18801806.5,7662.5
2020-04-26 12:00:00 UTC,23044628.0,22661053.0,7647.75
2020-04-26 13:00:00 UTC,20506576.5,22740630.5,7674.0
2020-04-26 14:00:00 UTC,17949569.0,29200667.0,7668.25
2020-04-26 15:00:00 UTC,18467929.5,24009533.0,7593.25
2020-04-26 16:00:00 UTC,21153617.0,14504557.5,7568.5
2020-04-26 17:00:00 UTC,23654407.0,15998276.0,7567.25
2020-04-26 18:00:00 UTC,22240662.5,18345229.0,7614.0
2020-04-26 19:00:00 UTC,22418937.0,21749397.0,7624.75
2020-04-26 20:00:00 UTC,17090569.0,23944046.5,7639.75
2020-04-26 21:00:00 UTC,17200493.0,20908499.0,7654.25
2020-04-26 22:00:00 UTC,16409002.5,21652882.0,7622.25
2020-04-26 23:00:00 UTC,19949154.5,13508148.5,7666.75
2020-04-27 00:00:00 UTC,22120495.0,14513430.0,7765.75
2020-04-27 01:00:00 UTC,16351568.5,16340259.5,7719.5
2020-04-27 02:00:00 UTC,15079049.0,18759957.0,7698.75
2020-04-27 03:00:00 UTC,20472195.5,13803586.5,7751.75
2020-04-27 04:00:00 UTC,21028530.5,16843433.5,7733.75
2020-04-27 05:00:00 UTC,20568087.0,17378756.0,7742.75
2020-04-27 06:00:00 UTC,19661229.5,21931129.0,7700.75
2020-04-27 07:00:00 UTC,20286964.0,19948077.0,7680.75
2020-04-27 08:00:00 UTC,19215374.0,21900444.0,7720.75
2020-04-27 09:00:00 UTC,20440641.0,23658255.5,7698.5
2020-04-27 10:00:00 UTC,20827532.0,22380425.0,7699.25
2020-04-27 11:00:00 UTC,23713170.0,18091329.5,7714.0
2020-04-27 12:00:00 UTC,21504528.0,19592791.0,7710.25
2020-04-27 13:00:00 UTC,20722088.5,22906946.0,7690.0
2020-04-27 14:00:00 UTC,19398696.0,22075518.0,7686.75
2020-04-27 15:00:00 UTC,21614604.0,21633789.0,7679.5
2020-04-27 16:00:00 UTC,24180203.0,25003719.5,7673.5
2020-04-27 17:00:00 UTC,31751891.0,23590699.0,7658.25
2020-04-27 18:00:00 UTC,25940311.0,18626093.5,7691.0
2020-04-27 19:00:00 UTC,23794141.0,17807506.0,7707.75
2020-04-27 20:00:00 UTC,23935028.5,19624614.5,7710.0
2020-04-27 21:00:00 UTC,25162663.5,19968851.0,7737.75
